t,x,y,z,vx,vy,vz,wx,wy,wz,tvx,tvy,tvz
5.419639631176320638e-01,7.638264356861065307e-01,-1.726173344730844439e-01,1.866599139796097928e-01,3.154991055538474143e-01,3.232511830130045727e+00,-4.361923636859754705e-02,-8.667306698831945821e-01,8.662233196614095299e-01,1.484732138645173727e+00,3.154991055538474143e-01,3.232511830130045727e+00,-4.361923636859754705e-02
5.429639055574931872e-01,7.635548867614555535e-01,-1.718401489198543575e-01,1.856222029812794883e-01,3.061217968249857480e-01,3.239997998526943146e+00,-1.633401352869473522e-02,-8.708604247055995451e-01,8.497372944167767006e-01,1.489786882158172787e+00,3.061217968249857480e-01,3.239997998526943146e+00,-1.633401352869473522e-02
5.439638479973544216e-01,7.632819591608224208e-01,-1.710565453456489304e-01,1.845865697122018312e-01,2.967958068347034128e-01,3.247448731242334130e+00,1.093985131047658932e-02,-8.749440230188733070e-01,8.332858129496323318e-01,1.494837144696922637e+00,2.967958068347034128e-01,3.247448731242334130e+00,1.093985131047658932e-02
5.449637904372156560e-01,7.630076391914960565e-01,-1.702665424242380543e-01,1.835530238836481920e-01,2.875212422063619377e-01,3.254864227537913379e+00,3.820123802711467009e-02,-8.789811904870286074e-01,8.168693099258705903e-01,1.499883218740879931e+00,2.875212422063619377e-01,3.254864227537913379e+00,3.820123802711467009e-02
5.459637328770768905e-01,7.627319129731491287e-01,-1.694701591579816369e-01,1.825215753114564077e-01,2.782982053904974884e-01,3.262244691980230371e+00,6.544902358002108178e-02,-8.829716551597613927e-01,8.004882219372935204e-01,1.504925396666024096e+00,2.782982053904974884e-01,3.262244691980230371e+00,6.544902358002108178e-02
5.469636753169381249e-01,7.624547664413710013e-01,-1.686674148774067739e-01,1.814922339164445897e-01,2.691267946161561841e-01,3.269590334387240116e+00,9.268208201999048046e-02,-8.869151475314034361e-01,7.841429875285057527e-01,1.509963970701292402e+00,2.691267946161561841e-01,3.269590334387240116e+00,9.268208201999048046e-02
5.479636177567993593e-01,7.621761853512372120e-01,-1.678583292407674621e-01,1.804650097248280405e-01,2.600071038419040081e-01,3.276901369773248973e+00,1.198992845014079933e-01,-8.908114006000855678e-01,7.678340472234330694e-01,1.514999232885032132e+00,2.600071038419040081e-01,3.276901369773248973e+00,1.198992845014079933e-01
5.489635601966605938e-01,7.618961552809184745e-01,-1.670429222335877428e-01,1.794399128686369471e-01,2.509392227065483372e-01,3.284178018292239098e+00,1.470994992940617696e-01,-8.946601499270941948e-01,7.515618435514586082e-01,1.520031475021471401e+00,2.509392227065483372e-01,3.284178018292239098e+00,1.470994992940617696e-01
5.499635026365217172e-01,7.616146616353217658e-01,-1.662212141681858046e-01,1.784169535861367395e-01,2.419232364795884105e-01,3.291420505179554645e+00,1.742815917951833493e-01,-8.984611336964376527e-01,7.353268210731561672e-01,1.525060988637198189e+00,2.419232364795884105e-01,3.291420505179554645e+00,1.742815917951833493e-01
5.509634450763829516e-01,7.613316896497743791e-01,-1.653932256831801006e-01,1.773961422222492534e-01,2.329592260114186075e-01,3.298629060691948389e+00,2.014444245417216783e-01,-9.022140927746082895e-01,7.191294264056182772e-01,1.530088064937656700e+00,2.329592260114186075e-01,3.298629060691948389e+00,2.014444245417216783e-01
5.519633875162441861e-01,7.610472243937363990e-01,-1.645589777429754819e-01,1.763774892289770579e-01,2.240472676833170640e-01,3.305803920045972788e+00,2.285868572228632323e-01,-9.059187707705508297e-01,7.029701082473596152e-01,1.535112994763640826e+00,2.240472676833170640e-01,3.305803920045972788e+00,2.285868572228632323e-01
5.529633299561054205e-01,7.607612507745564745e-01,-1.637184916372303733e-01,1.753610051658280322e-01,2.151874333572384446e-01,3.312945323354698157e+00,2.557077466928044940e-01,-9.095749140958289125e-01,6.868493174027907600e-01,1.540136068547800496e+00,2.151874333572384446e-01,3.312945323354698157e+00,2.557077466928044940e-01
5.539632723959666549e-01,7.604737535412565697e-01,-1.628717889803022456e-01,1.743467007002443836e-01,2.063797903254478983e-01,3.320053515562760627e+00,2.828059469837929107e-01,-9.131822720249969105e-01,6.707675068062441959e-01,1.545157576271141364e+00,2.063797903254478983e-01,3.320053515562760627e+00,2.828059469837929107e-01
5.549632148358278894e-01,7.601847172883556825e-01,-1.620188917106733795e-01,1.733345866080312492e-01,1.976244012600090749e-01,3.327128746379717228e+00,3.098803093194345548e-01,-9.167405967561695901e-01,6.547251315455460130e-01,1.550177807419530485e+00,1.976244012600090749e-01,3.327128746379717228e+00,3.098803093194345548e-01
5.559631572756891238e-01,7.598941264597274259e-01,-1.611598220903539269e-01,1.723246737737885725e-01,1.889213241621693906e-01,3.334171270211708560e+00,3.369296821282902754e-01,-9.202496434717930551e-01,6.387226488851197592e-01,1.555197050940191783e+00,1.889213241621693906e-01,3.334171270211708560e+00,3.369296821282902754e-01
5.569630997155503582e-01,7.596019071553433699e-01,-1.602949333959003964e-01,1.713170276279512017e-01,1.803867227590881805e-01,3.341164098829843443e+00,3.639745546843927149e-01,-9.237030760373207139e-01,6.228007653326241844e-01,1.560214982013650609e+00,1.803867227590881805e-01,3.341164098829843443e+00,3.639745546843927149e-01
5.579630421554114816e-01,7.593081777209468308e-01,-1.594234877833145547e-01,1.703115340883878948e-01,1.722626135076024134e-01,3.348075515953853998e+00,3.910679043856679638e-01,-9.270908172462745123e-01,6.070368822191889446e-01,1.565233308659479405e+00,1.722626135076024134e-01,3.348075515953853998e+00,3.910679043856679638e-01
5.589629845952727161e-01,7.590128854105340217e-01,-1.585457106223585322e-01,1.693082374709216631e-01,1.646765293252301365e-01,3.354888731288903969e+00,4.182316747273364665e-01,-9.304067242303558638e-01,5.914748681306822853e-01,1.570251906144321641e+00,1.646765293252301365e-01,3.354888731288903969e+00,4.182316747273364665e-01
5.599629270351339505e-01,7.587160397177488136e-01,-1.576614710634785810e-01,1.683071234417979900e-01,1.576289384744297140e-01,3.361605995098517319e+00,4.454639439936580181e-01,-9.336513712379638230e-01,5.761145724119142164e-01,1.575271299326886032e+00,1.576289384744297140e-01,3.361605995098517319e+00,4.454639439936580181e-01
5.609628694749951849e-01,7.584176491649907703e-01,-1.567706384494239880e-01,1.673081776098677698e-01,1.511202925515004458e-01,3.368229577078428516e+00,4.727628327867655078e-01,-9.368253323898690921e-01,5.609558309941471421e-01,1.580291986889101219e+00,1.511202925515004458e-01,3.368229577078428516e+00,4.727628327867655078e-01
5.619628119148564194e-01,7.581177212923666531e-01,-1.558730822971789443e-01,1.663113855121095552e-01,1.451510265584268766e-01,3.374761766494323467e+00,5.001265040714326648e-01,-9.399291818382102814e-01,5.459984665010804150e-01,1.585314441374354955e+00,1.451510265584268766e-01,3.374761766494323467e+00,5.001265040714326648e-01
5.629627543547176538e-01,7.578162626462945362e-01,-1.549686722799516747e-01,1.653167325998849690e-01,1.397215589704347005e-01,3.381204872319945487e+00,5.275531632225340939e-01,-9.429634939214839306e-01,5.312422883490235392e-01,1.590339109226738046e+00,1.397215589704347005e-01,3.381204872319945487e+00,5.275531632225340939e-01
5.639626967945788882e-01,7.575132787677625323e-01,-1.540572782092256288e-01,1.643242042259289715e-01,1.348322917992617054e-01,3.387561223375465946e+00,5.550410580749440825e-01,-9.459288433154272591e-01,5.166870928414940556e-01,1.595366410831177362e+00,1.348322917992617054e-01,3.387561223375465946e+00,5.550410580749440825e-01
5.649626392344401227e-01,7.572087741802470129e-01,-1.531387700168806154e-01,1.633337856320707382e-01,1.304836106521484740e-01,3.393833168465969941e+00,5.825884789756331505e-01,-9.488258051796841785e-01,5.023326632584803608e-01,1.600396740554389963e+00,1.304836106521484740e-01,3.393833168465969941e+00,5.825884789756331505e-01
5.659625816743012461e-01,7.569027523772907662e-01,-1.522130177373880733e-01,1.623454619376905050e-01,1.266758847865571691e-01,3.400023076519934850e+00,6.101937588377044364e-01,-9.516549553001690809e-01,4.881787699406113235e-01,1.605430466786541777e+00,1.266758847865571691e-01,3.400023076519934850e+00,6.101937588377044364e-01
5.669625241141624805e-01,7.565952158097456470e-01,-1.512798914900881364e-01,1.613592181289080496e-01,1.234094671606110749e-01,3.406133336727555694e+00,6.378552731961324440e-01,-9.544168702270107163e-01,4.742251703684700059e-01,1.610467931983525336e+00,1.234094671606110749e-01,3.406133336727555694e+00,6.378552731961324440e-01
5.679624665540237149e-01,7.562860480474046243e-01,-1.503393012937647433e-01,1.603747258587654989e-01,1.206435739039081190e-01,3.411917572580912328e+00,6.656186159421595416e-01,-9.570364664750632411e-01,4.604435121588785762e-01,1.615427227811443434e+00,1.206435739039081190e-01,3.411917572580912328e+00,6.656186159421595416e-01
5.689624089938849494e-01,7.559755865497054250e-01,-1.493910034129189990e-01,1.593928661365107136e-01,1.183303875459857379e-01,3.417074872801717067e+00,6.935396235613320304e-01,-9.594250575358905797e-01,4.468004702200244482e-01,1.620208697266997788e+00,1.183303875459857379e-01,3.417074872801717067e+00,6.935396235613320304e-01
5.699623514337461838e-01,7.556638002951723276e-01,-1.484348783332680999e-01,1.584135361543099751e-01,1.164637878232233081e-01,3.421553127749917600e+00,7.216276484752773834e-01,-9.615671562655727644e-01,4.332903310699377508e-01,1.624794754918791551e+00,1.164637878232233081e-01,3.421553127749917600e+00,7.216276484752773834e-01
5.709622938736074182e-01,7.553507930324596664e-01,-1.474707605825796297e-01,1.574369908788476602e-01,1.150467957275034814e-01,3.425354469754641418e+00,7.498817381270477256e-01,-9.634643750688018926e-01,4.199136775291916757e-01,1.629185761521803277e+00,1.150467957275034814e-01,3.425354469754641418e+00,7.498817381270477256e-01
5.719622363134686527e-01,7.550366687213045935e-01,-1.464984841742699717e-01,1.564634838566266173e-01,1.140824211517641462e-01,3.428481062914736199e+00,7.783009986822670978e-01,-9.651183194987995595e-01,4.066710677294501641e-01,1.633382056474561583e+00,1.140824211517641462e-01,3.428481062914736199e+00,7.783009986822670978e-01
5.729621787533298871e-01,7.547215315079996989e-01,-1.455178825690391919e-01,1.554932671985568005e-01,1.135736635794970528e-01,3.430935102747444176e+00,8.068845928183776550e-01,-9.665305880130853344e-01,3.935630361054474058e-01,1.637383957676326940e+00,1.135736635794970528e-01,3.430935102747444176e+00,8.068845928183776550e-01
5.739621211931910105e-01,7.544054856982747026e-01,-1.445287886384904463e-01,1.545265915663770473e-01,1.135235127596349591e-01,3.432718815836338866e+00,8.356317375097357392e-01,-9.677027717303940957e-01,3.805900943799863656e-01,1.641191761380436098e+00,1.135235127596349591e-01,3.432718815836338866e+00,8.356317375097357392e-01
5.749620636330522450e-01,7.540886357276251895e-01,-1.435310346307457074e-01,1.535637061609238518e-01,1.139349493672133784e-01,3.433834459477950851e+00,8.645417018080256977e-01,-9.686364541886716140e-01,3.677527325424876370e-01,1.644805742043644825e+00,1.139349493672133784e-01,3.433834459477950851e+00,8.645417018080256977e-01
5.759620060729134794e-01,7.537710861291260223e-01,-1.425244521380724660e-01,1.526048587122764144e-01,1.148109456501771874e-01,3.434284321326550149e+00,8.936138046174681993e-01,-9.693332111041172983e-01,3.550514198216183637e-01,1.648226152171324843e+00,1.148109456501771874e-01,3.434284321326550149e+00,8.936138046174681993e-01
5.769619485127747138e-01,7.534529414987651830e-01,-1.415088720665350075e-01,1.516502954717914298e-01,1.161544660627084058e-01,3.434070719036576236e+00,9.228474124642875864e-01,-9.697946101312294731e-01,3.424866056525232016e-01,1.651453222158364875e+00,1.161544660627084058e-01,3.434070719036576236e+00,9.228474124642875864e-01
5.779618909526359483e-01,7.531343064583373437e-01,-1.404841246076833639e-01,1.507002612060547864e-01,1.179684678854457380e-01,3.433195999902240558e+00,9.522419372599052467e-01,-9.700222106238503006e-01,3.300587206391835116e-01,1.654487160125648781e+00,1.179684678854457380e-01,3.433195999902240558e+00,9.522419372599052467e-01
5.789618333924971827e-01,7.528152856159355810e-01,-1.394500392122951515e-01,1.497549991927688284e-01,1.202559018329653062e-01,3.431662540493853886e+00,9.817968340573195452e-01,-9.700175633972125677e-01,3.177681775124233665e-01,1.657328151751980672e+00,1.202559018329653062e-01,3.431662540493853886e+00,9.817968340573195452e-01
5.799617758323584171e-01,7.524959835240823125e-01,-1.384064445661832010e-01,1.488147512185937771e-01,1.230197126488805637e-01,3.429472746290456620e+00,1.011511598800143297e+00,-9.697822104909953334e-01,3.056153720840800170e-01,1.659976360101342641e+00,1.230197126488805637e-01,3.429472746290456620e+00,1.011511598800143297e+00
5.809617182722195405e-01,7.521765046355365358e-01,-1.373531685680842163e-01,1.478797575789669305e-01,1.262628396889290960e-01,3.426629051308371476e+00,1.041385766063747109e+00,-9.693176849334337319e-01,2.936006841978568427e-01,1.662431925445370995e+00,1.262628396889290960e-01,3.426629051308371476e+00,1.041385766063747109e+00
5.819616607120807750e-01,7.518569532568218916e-01,-1.362900383096428691e-01,1.469502570799177121e-01,1.299882174924016920e-01,3.423133917725299291e+00,1.071418906787974912e+00,-9.686255105065230131e-01,2.817244786773691612e-01,1.664694965080953049e+00,1.299882174924016920e-01,3.423133917725299291e+00,1.071418906787974912e+00
5.829616031519420094e-01,7.515374334995144068e-01,-1.352168800575067054e-01,1.460264870418963301e-01,1.341987763422631819e-01,3.418989835499655072e+00,1.101610626000885329e+00,-9.677072015123850957e-01,2.699871062718967041e-01,1.666765573142856560e+00,1.341987763422631819e-01,3.418989835499655072e+00,1.101610626000885329e+00
5.839615455918032438e-01,7.512180492293329959e-01,-1.341335192375469887e-01,1.451086833056359215e-01,1.388974428143227580e-01,3.414199321984817015e+00,1.131960560532980997e+00,-9.665642625408719102e-01,2.583889046003473022e-01,1.668643820411299217e+00,1.388974428143227580e-01,3.414199321984817015e+00,1.131960560532980997e+00
5.849614880316644783e-01,7.508989040130757964e-01,-1.330397804212215540e-01,1.441970802400684426e-01,1.440871403157965580e-01,3.408764921538036230e+00,1.162468376721366603e+00,-9.651981882385100020e-01,2.469301990939432034e-01,1.670329754114385112e+00,1.440871403157965580e-01,3.408764921538036230e+00,1.162468376721366603e+00
5.859614304715257127e-01,7.505801999537159430e-01,-1.319354534799048184e-01,1.432921545640535865e-01,1.498046320956249455e-01,3.402938521445678433e+00,1.193085384230687884e+00,-9.636848299158765618e-01,2.356372960798675253e-01,1.671905314693306277e+00,1.498046320956249455e-01,3.402938521445678433e+00,1.193085384230687884e+00
5.869613729113869471e-01,7.502618740288768961e-01,-1.308204179201824524e-01,1.423937276551288655e-01,1.560925755609824939e-01,3.397026920992181065e+00,1.223752088973172114e+00,-9.621146300745986313e-01,2.245415265321919485e-01,1.673470228627089940e+00,1.560925755609824939e-01,3.397026920992181065e+00,1.223752088973172114e+00
5.879613153512481816e-01,7.499438970532360527e-01,-1.296945408949818357e-01,1.415017096937357666e-01,1.629584696263275401e-01,3.391087791480544400e+00,1.254457166680179814e+00,-9.605042258765357222e-01,2.136479827070940085e-01,1.675042312006880030e+00,1.629584696263275401e-01,3.391087791480544400e+00,1.254457166680179814e+00
5.889612577911094160e-01,7.496264633669686983e-01,-1.285564951170797554e-01,1.406160642876715938e-01,1.703968801999099503e-01,3.385124350468940779e+00,1.284998932476525191e+00,-9.588544592414447454e-01,2.029545258326735380e-01,1.676621379389434452e+00,1.703968801999099503e-01,3.385124350468940779e+00,1.284998932476525191e+00
5.899612002309705394e-01,7.493090860616445914e-01,-1.274089089209139714e-01,1.397367548756640598e-01,1.784202304083813972e-01,3.379138943394822903e+00,1.315001785925794531e+00,-9.571650903005521904e-01,1.924640726671716928e-01,1.678207218894696595e+00,1.784202304083813972e-01,3.379138943394822903e+00,1.315001785925794531e+00
5.909611426708317738e-01,7.489918808842511710e-01,-1.262509212405023562e-01,1.388637447399319325e-01,1.870251509400294720e-01,3.373134682795120742e+00,1.344291103092974726e+00,-9.554368808869045937e-01,1.821750641257003922e-01,1.679799592234234806e+00,1.870251509400294720e-01,3.373134682795120742e+00,1.344291103092974726e+00
5.919610851106930083e-01,7.486747438112771880e-01,-1.250829510723795723e-01,1.379969970195328022e-01,1.962140364981345975e-01,3.367114392517737365e+00,1.372866277824996040e+00,-9.536702578866712576e-01,1.720875709685434907e-01,1.681398234738072706e+00,1.962140364981345975e-01,3.367114392517737365e+00,1.372866277824996040e+00
